detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
15746,Guardrail Face,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
15747,Fence,Daylight,Urban-Minor Arterial,Not an Intersection,t
15748,Motor Vehicle In-Transport ,Dusk,Urban-Other Principal Arterial,T-Intersection,f
15749,Pedestrian,Dusk,Urban-Minor Arterial,Four-Way Intersection,f
15750,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
15751,Pedestrian,Dawn,Urban-Minor Arterial,Four-Way Intersection,f
15752,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,T-Intersection,f
15753,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,t
15754,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
15755,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
15756,Motor Vehicle In-Transport ,Dusk,Urban-Other Principal Arterial,T-Intersection,f
15757,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
15758,Curb,Daylight,Urban-Local Road or Street,Not an Intersection,f
15759,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
15760,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
15761,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
15762,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
15763,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
15764,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
15765,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
15766,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
15767,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
15768,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
15769,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
15770,Tree (Standing Only),Daylight,Rural-Minor Arterial,Not an Intersection,t
15771,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
15772,Embankment,Daylight,Urban-Minor Arterial,Not an Intersection,f
15773,Utility Pole/Light Support,Dark - Unknown Lighting,Urban-Other Principal Arterial,Not an Intersection,t
15774,Guardrail Face,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
15775,Utility Pole/Light Support,Daylight,Urban-Collector,Not an Intersection,t
15776,Guardrail Face,Daylight,Urban-Local Road or Street,T-Intersection,f
15777,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
15778,"Other Post, Other Pole or Other Supports",Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
15779,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
15780,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
15781,Mail Box,Daylight,Rural-Local Road or Street,Not an Intersection,f
15782,Curb,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
15783,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
15784,Tree (Standing Only),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
15785,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
15786,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
15787,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
15788,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
15789,Guardrail Face,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
15790,Pedestrian,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
15791,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
15792,Curb,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
15793,Pedestrian,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
15794,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
15795,Pedalcyclist,Daylight,Urban-Other Principal Arterial,T-Intersection,f
15796,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
15797,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Four-Way Intersection,f
15798,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
15799,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
15800,Utility Pole/Light Support,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
15801,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
15802,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
15803,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
15804,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Collector,Not an Intersection,f
15805,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
15806,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
15807,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
15808,Traffic Sign Support ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
15809,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
15810,Pedestrian,Dark - Lighted,Urban-Collector,Not an Intersection,f
15811,Guardrail Face,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
15812,Pedestrian,Daylight,Urban-Collector,Not an Intersection,f
15813,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
15814,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
15815,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
15816,Tree (Standing Only),Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
15817,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
15818,Fence,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,t
15819,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
15820,Guardrail Face,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
15821,Rollover/Overturn,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
15822,Motor Vehicle In-Transport ,Daylight,Urban-Collector,T-Intersection,t
15823,Pedestrian,Daylight,Urban-Minor Arterial,T-Intersection,f
15824,Curb,Dark - Lighted,Urban-Minor Arterial,T-Intersection,f
15825,Parked Motor Vehicle ,Daylight,Urban-Minor Arterial,Not an Intersection,f
15826,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
15827,Pedestrian,Dark - Lighted,Urban-Minor Arterial,T-Intersection,f
15828,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
15829,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
15830,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
15831,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
15832,Curb,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
15833,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
15834,Utility Pole/Light Support,Dark - Lighted,Urban-Minor Arterial,T-Intersection,f
15835,Utility Pole/Light Support,Dark - Lighted,Urban-Collector,Not an Intersection,f
15836,Motor Vehicle In-Transport ,Dusk,Urban-Other Principal Arterial,Not an Intersection,f
15837,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,t
15838,Guardrail Face,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
15839,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
15840,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
15841,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Not an Intersection,f
15842,Curb,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,t
15843,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
15844,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
15845,Parked Motor Vehicle ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
15846,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
15847,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
15848,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
15849,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Not an Intersection,f
15850,Guardrail Face,Dawn,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
15851,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
15852,Pedestrian,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
15853,Parked Motor Vehicle ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
15854,Tree (Standing Only),Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
15855,Guardrail Face,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
15856,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
15857,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
15858,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
15859,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
15860,Rollover/Overturn,Daylight,Urban-Local Road or Street,Not an Intersection,f
15861,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
15862,Concrete Traffic Barrier,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
15863,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
15864,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
15865,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
15866,Parked Motor Vehicle ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
15867,Rollover/Overturn,Daylight,Urban-Minor Arterial,Not an Intersection,t
15868,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,T-Intersection,t
15869,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
15870,Guardrail Face,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
15871,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Not an Intersection,f
15872,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
15873,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
15874,Tree (Standing Only),Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
15875,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
15876,Traffic Sign Support ,Daylight,Rural-Minor Arterial,Not an Intersection,t
15877,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
15878,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
15879,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
15880,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
15881,Guardrail Face,Dark - Not Lighted,Urban-Collector,Y-Intersection,f
36222,Curb,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
15882,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
15883,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
15884,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
15885,Rollover/Overturn,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
15886,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
15887,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
15888,Tree (Standing Only),Daylight,Urban-Minor Arterial,Not an Intersection,f
15889,Utility Pole/Light Support,Daylight,Urban-Collector,Not an Intersection,t
15890,Building,Dark - Lighted,Rural-Local Road or Street,T-Intersection,t
15891,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
15892,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
15893,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
15894,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
15895,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
15896,Embankment,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
15897,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
15898,Motor Vehicle In-Transport ,Dusk,Urban-Collector,Not an Intersection,t
15899,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
15900,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
15901,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
15902,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
15903,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
15904,Shrubbery,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
15905,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,t
15906,Impact Attenuator/Crash Cushion,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
15907,Guardrail Face,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
15908,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
15909,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
15910,Mail Box,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
15911,Pedestrian,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
15912,Guardrail Face,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
15913,Tree (Standing Only),Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
15914,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
15915,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
15916,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
15917,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
15918,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
15919,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
15920,Guardrail Face,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
15921,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,t
15922,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
15923,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
15924,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
15925,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
15926,Curb,Daylight,Urban-Local Road or Street,Not an Intersection,f
15927,Traffic Sign Support ,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
15928,Curb,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
15929,Curb,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
15930,Pedalcyclist,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
15931,Fire Hydrant,Daylight,Urban-Local Road or Street,T-Intersection,f
15932,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
15933,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
15934,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
15935,Fell/Jumped from Vehicle,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
15936,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
15937,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
15938,Motor Vehicle In-Transport ,Dawn,Urban-Principal Arterial-Interstate,Not an Intersection,t
15939,Pedestrian,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
15940,Motor Vehicle In-Transport ,Dusk,Urban-Minor Arterial,Four-Way Intersection,f
