detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
56895,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
56896,Tree (Standing Only),Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
56897,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
56898,Pedalcyclist,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
56899,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
56900,Guardrail Face,Dark - Lighted,Rural-Major Collector,Not an Intersection,t
56901,Concrete Traffic Barrier,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
56902,Utility Pole/Light Support,Daylight,Rural-Minor Collector,Not an Intersection,f
56903,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
56904,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
56905,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
56906,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Minor Arterial,T-Intersection,f
56907,Curb,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
56908,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
56909,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
56910,Pedalcyclist,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
56911,Pedestrian,Dusk,Urban-Other Principal Arterial,T-Intersection,f
56912,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
56913,Ditch,Dawn,Rural-Minor Collector,Not an Intersection,f
56914,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,t
56915,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,f
56916,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
56917,Rollover/Overturn,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
56918,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,T-Intersection,f
56919,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
56920,Ground,Daylight,Rural-Major Collector,Not an Intersection,t
56921,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,t
56922,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
56923,Rollover/Overturn,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
56924,Tree (Standing Only),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
56925,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
56926,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
56927,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
56928,Fence,Daylight,Rural-Major Collector,Not an Intersection,t
56929,Fence,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
56930,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
56931,Ditch,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
56932,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
56933,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
56934,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
56935,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,t
56936,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
56937,Guardrail End,Dawn,Rural-Major Collector,Not an Intersection,f
56938,Ditch,Daylight,Rural-Major Collector,Not an Intersection,f
56939,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
56940,Parked Motor Vehicle ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
56941,Non-Motorist on Personal Conveyance,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
56942,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
56943,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
56944,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
56945,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
56946,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
56947,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
56948,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
56949,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,t
56950,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
56951,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
56952,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Unknown,f
56953,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
56954,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
56955,Utility Pole/Light Support,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
56956,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
56957,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
56958,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
56959,Other Traffic Barrier,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
56960,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
56961,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Four-Way Intersection,f
56962,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Four-Way Intersection,t
56963,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
56964,Mail Box,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
56965,Culvert,Daylight,Rural-Local Road or Street,Not an Intersection,t
56966,Fell/Jumped from Vehicle,Daylight,Rural-Local Road or Street,Not an Intersection,f
56967,Fence,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
56968,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
56969,Rollover/Overturn,Dawn,Rural-Major Collector,Not an Intersection,f
56970,Pedestrian,Dusk,Urban-Minor Arterial,Not an Intersection,f
56971,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
56972,Live Animal,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
56973,Other Object (not fixed),Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
56974,Bridge Pier or Support,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
56975,Pedestrian,Dusk,Urban-Collector,Not an Intersection,f
56976,Utility Pole/Light Support,Dark - Lighted,Urban-Local Road or Street,Unknown,t
56977,Tree (Standing Only),Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
56978,Bridge Pier or Support,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
56979,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,t
56980,Embankment,Daylight,Rural-Major Collector,Not an Intersection,f
56981,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
56982,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
56983,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
56984,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
56985,Rollover/Overturn,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
56986,Ditch,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
56987,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
56988,Tree (Standing Only),Dark - Lighted,Rural-Major Collector,Not an Intersection,t
56989,Tree (Standing Only),Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
56990,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
56991,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
56992,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
56993,Bridge Pier or Support,Dawn,Rural-Minor Arterial,Not an Intersection,f
56994,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Four-Way Intersection,f
56995,Bridge Rail (Includes parapet),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
56996,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
56997,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
56998,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
56999,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
57000,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
57001,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
57002,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
57003,Concrete Traffic Barrier,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
57004,Motor Vehicle In-Transport ,Dusk,Rural-Principal Arterial-Other,Not an Intersection,f
57005,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
57006,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
57007,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
57008,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
57009,Traffic Sign Support ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
57010,Rollover/Overturn,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
57011,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
57012,Ditch,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
57013,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
57014,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
57015,Motor Vehicle In-Transport ,Dawn,Rural-Major Collector,Not an Intersection,t
57016,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
57017,Rollover/Overturn,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
57018,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
57019,Mail Box,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
57020,Rollover/Overturn,Dawn,Rural-Principal Arterial-Other,Not an Intersection,f
57021,Pedestrian,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
57022,Parked Motor Vehicle ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
57023,Ground,Daylight,Rural-Local Road or Street,T-Intersection,f
57024,Tree (Standing Only),Daylight,Urban-Minor Arterial,Not an Intersection,f
57025,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
57026,Fence,Daylight,Rural-Major Collector,Not an Intersection,t
57027,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
57028,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
57029,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
57030,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
57031,Other Object (not fixed),Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
57032,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
57033,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Four-Way Intersection,f
57034,Motor Vehicle In-Transport ,Dusk,Rural-Local Road or Street,Four-Way Intersection,f
57035,Fence,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
57036,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
57037,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
57038,Fence,Daylight,Rural-Local Road or Street,Not an Intersection,f
57039,Tree (Standing Only),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
57040,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
57041,Embankment,Daylight,Rural-Major Collector,Not an Intersection,f
57042,Guardrail Face,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
57043,Rollover/Overturn,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,t
57044,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
57045,Rollover/Overturn,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
57046,Pedestrian,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
57047,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
57048,Motor Vehicle In-Transport ,Dawn,Rural-Principal Arterial-Other,Not an Intersection,f
57049,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
57050,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
57051,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Y-Intersection,f
57052,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
57053,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
57054,Fence,Daylight,Rural-Minor Arterial,Not an Intersection,f
57055,Curb,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
57056,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,t
57057,Rollover/Overturn,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
57058,Fence,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
57059,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
57060,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
57061,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
57062,Rollover/Overturn,Daylight,Rural-Minor Arterial,T-Intersection,f
57063,Rollover/Overturn,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
57064,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Minor Arterial,Four-Way Intersection,f
57065,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
57066,Curb,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
57067,Guardrail Face,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
57068,Embankment,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
57069,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
57070,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
57071,Pedalcyclist,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
57072,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
57073,Fence,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
57074,Rollover/Overturn,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
57075,Guardrail End,Daylight,Rural-Minor Arterial,Not an Intersection,f
57076,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
57077,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
57078,Motor Vehicle In-Transport ,Dusk,Rural-Major Collector,Not an Intersection,t
57079,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
57080,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
57081,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
57082,Rollover/Overturn,Dusk,Rural-Local Road or Street,Not an Intersection,f
57083,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,t
57084,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
57085,Live Animal,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
57086,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
57087,Fence,Daylight,Rural-Minor Arterial,Not an Intersection,f
57088,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,T-Intersection,f
57089,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
57090,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
57091,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
