detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
49368,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,t
49369,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
49370,Pedestrian,Dark - Lighted,Urban-Local Road or Street,T-Intersection,f
49371,Other Fixed Object,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
49372,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
49373,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
49374,Guardrail Face,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
49375,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
49376,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,t
49377,Pedestrian,Dark - Lighted,Urban-Local Road or Street,T-Intersection,f
49378,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
49379,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
49380,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
49381,Utility Pole/Light Support,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,f
49382,Non-Motorist on Personal Conveyance,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
49383,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
49384,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
49385,Utility Pole/Light Support,Daylight,Urban-Local Road or Street,Not an Intersection,f
49386,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
49387,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
49388,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
49389,Other Traffic Barrier,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
49390,Embankment,Daylight,Rural-Local Road or Street,Not an Intersection,f
49391,Utility Pole/Light Support,Dark - Lighted,Rural-Minor Collector,Not an Intersection,t
49392,Guardrail Face,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
49393,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
49394,Tree (Standing Only),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
49395,Guardrail Face,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
49396,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,t
49397,Guardrail Face,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
49398,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
49399,Tree (Standing Only),Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
49400,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
49401,Other Fixed Object,Daylight,Urban-Minor Arterial,Not an Intersection,f
49402,Wall,Dark - Lighted,Urban-Local Road or Street,T-Intersection,f
49403,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
49404,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,t
49405,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
49406,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
49407,Utility Pole/Light Support,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
49408,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
49409,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
49410,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
49411,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
49412,Tree (Standing Only),Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
49413,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,t
49414,Tree (Standing Only),Dawn,Rural-Local Road or Street,Not an Intersection,t
49415,Mail Box,Daylight,Urban-Local Road or Street,Not an Intersection,t
49416,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
49417,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
49418,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,T-Intersection,f
49419,Pedalcyclist,Daylight,Urban-Local Road or Street,Not an Intersection,f
49420,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
49421,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
49422,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,T-Intersection,f
49423,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
49424,Pedestrian,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
49425,Ditch,Daylight,Urban-Local Road or Street,Not an Intersection,f
49426,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
49427,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
49428,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
49429,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
49430,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
49431,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
49432,Tree (Standing Only),Dark - Unknown Lighting,Rural-Local Road or Street,Not an Intersection,t
49433,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
49434,Embankment,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
49435,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
49436,Utility Pole/Light Support,Dark - Lighted,Urban-Local Road or Street,T-Intersection,f
49437,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
49438,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
49439,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
49440,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
49441,Utility Pole/Light Support,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
49442,Other Fixed Object,Dusk,Urban-Principal Arterial-Interstate,Not an Intersection,f
49443,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
49444,Guardrail Face,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
49445,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,Y-Intersection,t
49446,Curb,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
49447,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
49448,Guardrail Face,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
49449,Pedestrian,Dark - Lighted,Urban-Local Road or Street,T-Intersection,f
49450,Tree (Standing Only),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
49451,Guardrail Face,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
49452,Curb,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
49453,Guardrail Face,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
49454,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
49455,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
49456,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
49457,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
49458,Guardrail Face,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
49459,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
49460,Rollover/Overturn,Daylight,Urban-Minor Arterial,"Five Point, or More",f
49461,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,T-Intersection,f
49462,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,T-Intersection,f
49463,Bridge Pier or Support,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
49464,Fence,Dark - Lighted,Urban-Local Road or Street,Y-Intersection,t
49465,Curb,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,t
49466,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
49467,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
49468,Working Motor Vehicle ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
49469,Motor Vehicle In-Transport ,Daylight,Urban-Unknown Urban,Not an Intersection,f
49470,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
49471,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
49472,Tree (Standing Only),Daylight,Rural-Unknown Rural,Not an Intersection,t
49473,Pedestrian,Dark - Not Lighted,Rural-Unknown Rural,Not an Intersection,t
49474,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
49475,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
49476,Pedalcyclist,Daylight,Urban-Minor Arterial,Not an Intersection,f
49477,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
49478,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
49479,Motor Vehicle In-Transport ,Daylight,Urban-Unknown Urban,Not an Intersection,t
49480,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
49481,Guardrail Face,Daylight,Rural-Major Collector,Not an Intersection,f
49482,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
49483,Pedestrian,Daylight,Urban-Unknown Urban,Not an Intersection,f
49484,Other Object (not fixed),Daylight,Rural-Minor Arterial,Not an Intersection,f
49485,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
49486,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
49487,Tree (Standing Only),Dark - Unknown Lighting,Urban-Local Road or Street,Not an Intersection,t
49488,Other Fixed Object,Dark - Lighted,Rural-Unknown Rural,Not an Intersection,f
49489,Tree (Standing Only),Dark - Lighted,Rural-Unknown Rural,Four-Way Intersection,t
49490,Mail Box,Daylight,Rural-Minor Arterial,Not an Intersection,f
49491,Curb,Daylight,Rural-Local Road or Street,Not an Intersection,f
49492,Rollover/Overturn,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,t
49493,Tree (Standing Only),Daylight,Urban-Minor Arterial,Not an Intersection,f
49494,Tree (Standing Only),Dark - Unknown Lighting,Urban-Minor Arterial,Not an Intersection,t
49495,Rollover/Overturn,Dark - Unknown Lighting,Urban-Principal Arterial-Interstate,Not an Intersection,t
49496,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
49497,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
49498,Pedestrian,Dusk,Urban-Minor Arterial,Not an Intersection,f
49499,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
49501,Fence,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
49502,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
49503,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
49504,Concrete Traffic Barrier,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
49505,Pedalcyclist,Daylight,Urban-Other Principal Arterial,T-Intersection,f
49506,Utility Pole/Light Support,Dawn,Urban-Unknown Urban,Not an Intersection,f
49507,Wall,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
49508,Pedalcyclist,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
49509,Curb,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
49510,Wall,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
49511,Rollover/Overturn,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
49512,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
49513,Fell/Jumped from Vehicle,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
49514,Guardrail Face,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
49515,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
49516,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
49517,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
49518,Curb,Daylight,Urban-Local Road or Street,Not an Intersection,f
49519,Pedestrian,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
49520,Utility Pole/Light Support,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
49521,Utility Pole/Light Support,Daylight,Urban-Local Road or Street,Not an Intersection,f
49522,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
49523,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
49524,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
49525,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
49526,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
49527,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
49528,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
49529,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
49530,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Y-Intersection,f
49531,Rollover/Overturn,Dawn,Urban-Principal Arterial-Interstate,Not an Intersection,f
49532,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
49533,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
49534,Pedestrian,Daylight,Urban-Other Principal Arterial,T-Intersection,f
49535,Utility Pole/Light Support,Dark - Lighted,Rural-Unknown Rural,Not an Intersection,t
49536,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
49537,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
49538,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Four-Way Intersection,f
49539,Rollover/Overturn,Daylight,Urban-Unknown Urban,T-Intersection,f
49540,Other Non-Collision,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
49541,Other Non-Collision,Daylight,Urban-Minor Arterial,Not an Intersection,t
49542,Parked Motor Vehicle ,Dark - Not Lighted,Urban-Local Road or Street,Four-Way Intersection,f
49543,Curb,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
49544,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
49545,Fence,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
49546,Curb,Daylight,Urban-Local Road or Street,T-Intersection,t
49547,Embankment,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
49548,Other Traffic Barrier,Dark - Lighted,Urban-Unknown Urban,Not an Intersection,t
49549,Rollover/Overturn,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
49550,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
49551,Pedestrian,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
49552,Curb,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
49553,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
49554,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
49555,Rollover/Overturn,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
49556,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
49557,Guardrail Face,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
