detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
4588,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
4589,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
4590,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4591,Pedestrian,Dark - Lighted,Urban-Minor Arterial,T-Intersection,f
4592,Utility Pole/Light Support,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
4593,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
4594,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
4595,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
4596,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4597,Utility Pole/Light Support,Daylight,Urban-Local Road or Street,Not an Intersection,t
4598,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
4599,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4600,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4601,Rollover/Overturn,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
4602,"Other Post, Other Pole or Other Supports",Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
4603,Pedalcyclist,Dark - Not Lighted,Urban-Other Principal Arterial,T-Intersection,f
4604,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
4605,"Other Post, Other Pole or Other Supports",Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
4606,Pedestrian,Dark - Unknown Lighting,Urban-Other Principal Arterial,Not an Intersection,f
4607,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
4608,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4609,"Other Post, Other Pole or Other Supports",Daylight,Rural-Local Road or Street,Not an Intersection,f
4610,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
4611,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
6302,Curb,Daylight,Rural-Local Road or Street,Not an Intersection,f
4612,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,T-Intersection,t
4613,Fence,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
4614,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
4615,Wall,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
4616,Parked Motor Vehicle ,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
4617,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4618,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4619,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4620,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
4621,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4622,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,t
4623,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
4624,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
4625,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
4626,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
4627,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
4628,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
4629,Mail Box,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
4630,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4631,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4632,Ditch,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4633,Motor Vehicle In-Transport ,Dawn,Urban-Principal Arterial-Interstate,Not an Intersection,f
4634,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
4635,Pedalcyclist,Daylight,Rural-Local Road or Street,Not an Intersection,f
4636,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Local Road or Street,T-Intersection,t
4637,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
4638,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
4639,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,t
4640,Other Fixed Object,Dark - Not Lighted,Urban-Local Road or Street,T-Intersection,t
4641,Pedalcyclist,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
4642,Curb,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
4643,Pedestrian,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
4644,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
4645,Ditch,Daylight,Rural-Minor Arterial,Not an Intersection,f
4646,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4647,Traffic Sign Support ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4648,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
4649,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
4650,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,t
4651,Rollover/Overturn,Dark - Not Lighted,Urban-Minor Arterial,"Five Point, or More",t
4652,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
4653,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
4654,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4655,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4656,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
4657,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4658,Curb,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4659,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
4660,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
4661,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4662,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
4663,Utility Pole/Light Support,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
4664,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Collector,Four-Way Intersection,t
4665,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4666,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4667,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
4668,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,T-Intersection,f
4669,Pedestrian,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
4670,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
4671,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
4672,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4673,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
4674,Ditch,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
4675,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
4676,Tree (Standing Only),Dawn,Rural-Principal Arterial-Interstate,Not an Intersection,f
4677,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4678,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
4679,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4680,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
4681,Pedestrian,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
4682,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4683,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
4684,"Other Post, Other Pole or Other Supports",Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
4685,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,t
4686,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
4687,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
4688,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
4689,Fence,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
4690,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
4691,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
4692,Motor Vehicle In-Transport ,Dusk,Rural-Principal Arterial-Other,Not an Intersection,f
4693,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
4694,Tree (Standing Only),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
4695,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
4696,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4697,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
4698,Embankment,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4699,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
4700,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
4701,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4702,Rollover/Overturn,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
4703,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
4704,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4705,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4706,Guardrail Face,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
4707,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4708,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
4709,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4710,Guardrail Face,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
4711,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
4712,Tree (Standing Only),Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4713,Live Animal,Daylight,Rural-Local Road or Street,Not an Intersection,f
4714,Tree (Standing Only),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
4715,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
4716,Other Object (not fixed),Dusk,Rural-Local Road or Street,Not an Intersection,f
4717,Utility Pole/Light Support,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
4718,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4719,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
4720,Parked Motor Vehicle ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4721,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
4722,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4723,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4724,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
4725,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
4726,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4727,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
4728,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4729,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
4730,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
4731,Guardrail Face,Dark - Not Lighted,Urban-Minor Arterial,Four-Way Intersection,t
4732,Pedestrian,Dusk,Rural-Local Road or Street,Four-Way Intersection,f
4733,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
4734,Immersion,Daylight,Unknown,T-Intersection,f
4735,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
4736,Pedestrian,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
4737,"Other Post, Other Pole or Other Supports",Daylight,Urban-Collector,Not an Intersection,f
4738,Tree (Standing Only),Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4739,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4740,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4741,Pedalcyclist,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
4742,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
4743,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4744,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4745,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
4746,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
4747,Fence,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4748,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4749,Embankment,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
4750,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,t
4751,Wall,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4752,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4753,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,t
4754,Concrete Traffic Barrier,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
4755,Rollover/Overturn,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4756,Wall,Daylight,Urban-Local Road or Street,Not an Intersection,f
4757,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4758,Fell/Jumped from Vehicle,Daylight,Rural-Local Road or Street,Not an Intersection,f
4759,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
4760,Rollover/Overturn,Daylight,Urban-Local Road or Street,Not an Intersection,f
4761,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4762,Building,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4763,Embankment,Daylight,Urban-Other Principal Arterial,T-Intersection,f
4764,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
4765,Rollover/Overturn,Daylight,Urban-Other Principal Arterial,T-Intersection,f
4766,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
4767,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4768,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
4769,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4770,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
4771,Rollover/Overturn,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
4772,Guardrail End,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4773,Ditch,Dark - Lighted,Urban-Local Road or Street,T-Intersection,t
4774,Pedestrian,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
4775,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
4776,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4777,Ditch,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
4778,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4779,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
4780,Non-Motorist on Personal Conveyance,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
4781,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4782,Live Animal,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4783,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4784,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
